"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"29","Sam Long","Oxford United","Oxford United","England League One","2022/23","RB",NA,NA,27,250000,"",5,500,1,0.7,0,0.51,19.08,43.4,"England","England","right",179,75,"no",9,6.84,47.37,6.48,50,0.18,0.27,0,5.58,8.45,1.26,0,0,0,0,1.62,0.18,1,0.18,0.13,0,0,5,0.9,40,20,0,2.16,25,0.18,0,1.98,27.27,0.36,1.44,37.5,3.24,33.33,1.26,1.98,1.08,17.28,0.9,0.54,28.26,63.69,12.96,51.39,3.6,100,7.92,61.36,22.14,73.17,4.14,30.43,21.59,41.38,0.09,0.54,0.18,0,0.36,50,0.36,4.5,36,2.7,46.67,0.9,20,1.26,0.9,7.2,47.5,0,NA,0,NA,0,0,0,0,NA,NA,0.54,NA,NA,0,0,0,0,0,0,"FB",0.54,1.38461538461538,0.18,17.998794,3.240108,3.42,0.36,0.54,1.26009,34.20641803122
"30","A. Oshilaja","Burton Albion","Burton Albion","England League One","2022/23","LDMF","LCMF","DMF",29,250000,"30/06/2023",5,499,0,0.01,0,0.44,36.61,42.86,"England","England, Nigeria","left",181,76,"no",7.58,4.87,59.26,15.15,40.48,0,0,0,4.69,7.16,1.8,1,0.18,0,0,1.44,0,0,0,0,0,0,1,0.18,0,0,0,1.98,27.27,1.44,12.5,0.54,66.67,0.36,0.9,100,5.59,45.16,2.34,0.72,0,13.17,2.34,1.44,31.02,63.95,13.35,54.05,6.31,88.57,6.85,65.79,25.97,70.83,3.07,29.41,19.68,40.52,0.08,0.54,0,0,0,0,0.18,5.05,39.29,2.53,21.43,0.36,0,0.54,0.54,5.95,57.58,0,NA,0,NA,0,0,0,0,NA,NA,0.18,NA,NA,0,0,0,0,0,0,"CDM2",0.9,NA,0,19.83729,2.885962,3.42601,0,0.539946,0.542179,18.060974248994
"31","V. Adeboyejo","Burton Albion","Burton Albion","England League One","2022/23","CF",NA,NA,24,400000,"",5,499,2,1.87,0,0.07,28.32,28.03,"Nigeria","Nigeria, England","right",180,65,"no",2.71,3.07,70.59,4.51,32,0,0,0.18,0.54,0.83,0.9,1,0.18,0,0,2.16,0.36,2,0.36,0.34,0,0,11,1.98,27.27,18.182,0,0.72,25,0.18,0,0.54,33.33,0,2.34,61.54,15.69,21.84,3.25,1.08,0,6.31,1.62,0.9,10.1,71.43,2.71,66.67,3.25,66.67,1.62,77.78,9.02,76,0.54,66.67,15.62,29.57,0.01,0.18,0,0,0,0,0.18,0.9,60,0.36,50,0,0,0.18,0,0.72,75,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",1.440036,1.05882352941176,0,7.21443,2.167113,0.54,0.539946,0.18,0.18,8.54193723
"32","S. Hughes","Burton Albion","Burton Albion","England League One","2022/23","RCB",NA,NA,25,300000,"30/06/2024",5,499,1,0.22,1,0.73,15.33,62.35,"England","England","right",187,80,"no",5.77,2.16,75,8.84,57.14,0,0,0.54,4.15,6.33,0.36,0,0,0,0,0.9,0.18,1,0.18,0.04,1,0.18,3,0.54,33.33,33.333,0.18,0.36,0,0.36,0,0,0,0,0.72,100,1.8,70,1.44,0.72,0.36,12.63,0,0.54,27.23,78.15,12.63,62.86,1.26,100,12.26,91.18,19.12,88.68,7.76,55.81,26.23,41.82,0.13,0.54,0,0,0,0,0.36,5.77,59.38,0.72,0,0.36,50,0.36,0,7.21,65,0,NA,0,NA,0,0,0,0,NA,NA,0.9,NA,NA,0,0,0,0,0,0,"CB",0.72,4.5,0,21.280245,1.62,4.6865,0.179982,0,0,18.84305697
"33","L. Sercombe","Cheltenham Town","Cheltenham Town","England League One","2022/23","RCMF","LCMF",NA,32,500000,"30/06/2023",5,499,1,1.17,0,1.3,15.51,53.49,"England","England","right",178,69,"no",8.84,6.49,72.22,1.8,40,0,0,0,4.15,5.7,0.54,0,0,0,0,3.07,0.18,0,0,0.21,0,0,8,1.44,62.5,12.5,0,1.62,33.33,0,0,1.62,33.33,0.18,2.89,56.25,5.23,34.48,0.54,0.36,0.18,12.44,0.54,0.18,25.79,74.83,9.38,59.62,4.33,91.67,7.03,79.49,20.92,82.76,3.43,42.11,19.21,28.7,0.23,2.16,0,0,0.72,0,0.18,4.15,52.17,2.16,41.67,1.26,14.29,0.18,0.54,4.33,70.83,0,NA,0,NA,0,0,0,0,NA,NA,0.18,NA,NA,0.72,0,0,3.25,1,100,"CM2",1.625625,0.857142857142857,0,19.298657,4.687078,3.066939,0.9,0.539946,0.900072,31.863267527988
"34","R. Jackson","Cheltenham Town","Cheltenham Town","England League One","2022/23","RWB",NA,NA,32,300000,"30/06/2023",5,499,0,0.4,1,0.61,14.25,46.84,"England","England","right",175,65,"no",3.97,2.71,60,1.8,40,0,0,0,2.34,3.22,1.08,2,0.36,0,0,3.61,0,0,0,0.07,0,0,5,0.9,20,0,0.18,2.34,53.85,0,0,2.34,53.85,0.36,3.97,54.55,6.67,43.24,2.16,1.98,0.18,12.08,1.8,0.54,20.92,66.38,8.66,54.17,3.79,90.48,5.59,77.42,14.43,75,4.15,43.48,21.96,40.02,0.11,1.26,0,0,0,0,0.36,3.25,50,1.8,70,0.18,100,0.72,1.26,5.05,67.86,0,NA,0,NA,0,0,0,0,NA,NA,0.54,NA,NA,0,0,0,0,0,0,"WB",2.165635,0,0,13.886696,1.626,3.42693,0.18,1.26009,1.26,33.55103799498
"35","L. Freestone","Cheltenham Town","Cheltenham Town","England League One","2022/23","LCB",NA,NA,23,250000,"30/06/2025",5,499,0,0.53,0,0,19.12,50.94,"England","England","left",175,64,"no",8.3,5.77,56.25,8.66,56.25,0.54,0.74,0.36,4.51,6.2,0.9,1,0.18,0,0,0.54,0,0,0,0.1,0,0,3,0.54,66.67,0,0,0.36,50,0.36,50,0,0,0,0.72,0,1.26,28.57,0.54,0.18,0.18,23.99,0,0.36,40.58,71.56,19.3,54.21,2.71,86.67,15.51,90.7,30.48,82.25,9.92,38.18,24.42,41.82,0,0,0,0,0,0,0,6.13,41.18,1.08,16.67,0.18,0,0,0.18,9.56,49.06,0,NA,0,NA,0,0,0,0,NA,NA,1.26,NA,NA,0,0,0,0,0,0,"CB",0,0,0,29.039048,3.245625,4.690136,0.360018,0.18,0.180036,3.287468464488
"36","S. Roughan","Lincoln City","Lincoln City","England League One","2022/23","LWB","LB",NA,19,50000,"30/06/2023",5,498,0,0,0,0.4,16.27,61.11,"Republic of Ireland","Republic of Ireland","left",183,73,"no",11.2,7.59,76.19,3.98,50,0.72,0.78,0.54,4.7,5.06,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0.72,0,0,0,0.36,1.27,42.86,2.89,43.75,0,0.36,0.36,11.93,0.9,0,22.95,52.76,12.65,40,3.8,95.24,3.8,47.62,16.45,64.84,5.78,25,23.61,40.79,0.07,0.54,0,0,0.18,0,0,4.7,26.92,1.81,20,0.54,0,0.36,0,6.14,32.35,0,NA,0,NA,0,0,0,0,NA,NA,0.54,NA,NA,0,0,0,0.9,0,0,"WB",0.544322,NA,0,12.10842,5.782821,1.98629,0,0,0.362,8.622827746
"37","E. O'Connell","Charlton Athletic","Charlton Athletic","England League One","2022/23","LCB",NA,NA,27,200000,"",5,498,1,0.27,0,0,15.36,70.59,"Republic of Ireland","Republic of Ireland","right",187,80,"no",7.59,4.7,73.08,7.23,72.5,0,0,0.54,4.16,6.16,0.36,2,0.36,0,0,0.54,0.18,1,0.18,0.05,1,0.18,3,0.54,33.33,33.333,0,0,0,0,0,0,0,0,0.18,100,1.27,42.86,0.36,0.36,0,39.4,0,0.36,54.04,90.3,18.8,75.96,3.07,100,27.83,98.05,48.8,93.33,5.24,62.07,21.62,41.83,0,0,0,0,0.18,100,0,6.33,71.43,0.54,66.67,0.72,75,0.36,0,8.67,75,0,NA,0,NA,0,0,0,0,NA,NA,2.53,NA,NA,0,0,0,0,0,0,"CB",0.18,3.6,0.18,48.79812,3.43476,6.5025,0.179982,0,0.360018,8.027820692244
"38","J. Wilson","Plymouth Argyle","Plymouth Argyle","England League One","2022/23","RCB",NA,NA,33,200000,"",5,498,0,0.01,0,0.02,11.02,62.3,"Wales","Wales","right",189,82,"no",7.23,4.88,74.07,3.25,61.11,0,0,0,3.61,6.19,0.54,0,0,0,0,0.18,0,0,0,0,0,0,2,0.36,0,0,0,0.54,33.33,0,0,0.54,33.33,0.18,0.18,0,1.27,42.86,0,1.63,0.36,36.87,0.72,0.36,51.33,78.87,24.58,64.71,3.61,100,20.42,92.04,39.58,89.95,11.2,41.94,24.38,41.56,0,0.18,0,0,0,0,0,8.13,42.22,0.54,0,0.72,25,0,0,10.48,67.24,0,NA,0,NA,0,0,0,0,NA,NA,2.71,NA,NA,0,0,0,0,0,0,"CB",0,NA,0,40.483971,3.614616,7.046752,0,0.179982,0,4.647231023004
"39","B. House","Lincoln City","Lincoln City","England League One","2022/23","CF",NA,NA,23,100000,"",5,497,1,0.76,1,0.07,21.91,24.79,"Scotland","Scotland, England","right",183,74,"no",4.16,5.43,36.67,7.61,14.29,0.18,0.2,0,1.99,2.2,1.99,1,0.18,0,0,1.27,0.18,1,0.18,0.14,1,0.18,7,1.27,28.57,14.286,0.18,0.18,0,0.18,0,0,0,0,1.45,62.5,5.43,23.33,1.99,0.18,0.18,4.71,1.45,0.91,7.79,81.4,0.72,50,4.35,83.33,1.27,71.43,7.42,82.93,0.18,100,14.54,5.19,0.01,0.18,0,0,0,0,0.18,0.18,100,0.36,100,0,0,0.18,0,0.72,50,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.90625,1.28571428571429,0,6.34106,1.991181,0.36,0.362839,0,0.36,9.06748971
"40","E. Hamilton","Accrington Stanley","Accrington Stanley","England League One","2022/23","LCMF","AMF",NA,24,500000,"30/06/2023",5,497,2,1.06,0,0.53,20.28,50.89,"Scotland","Scotland","left",187,75,"no",7.06,6.88,65.79,3.08,41.18,0.54,0.86,0.18,1.99,3.14,1.09,1,0.18,0,0,1.99,0.36,2,0.36,0.19,1,0.18,12,2.17,33.33,16.667,0,0.91,40,0.18,100,0.72,25,0,1.45,62.5,6.16,47.06,0.72,0.91,0.36,13.04,0.36,2.35,21.19,87.18,4.16,69.57,4.89,96.3,8.87,91.84,18.29,91.09,1.99,72.73,22.19,37.94,0.1,0.18,0,0,0.18,0,0.18,2.54,71.43,1.27,42.86,0.72,50,0.18,0.36,2.72,73.33,0,NA,0,NA,0,0,0,0,NA,NA,0.91,NA,NA,0.72,0.54,33.33,0.18,0,0,"CM2",0.90625,1.89473684210526,0,18.473442,4.526352,1.994576,0.723261,0.364,0.544322,19.887545103476
"41","R. Astley","Accrington Stanley","Accrington Stanley","England League One","2022/23","LCB",NA,NA,21,600000,"30/06/2023",5,497,0,1.09,0,0,19.01,71.43,"Wales","Wales","right",184,74,"yes",13.22,9.6,84.91,5.07,60.71,0.72,1.14,0.18,4.35,6.86,1.09,1,0.18,0,0,0.54,0,0,0,0.2,0,0,5,0.91,60,0,0,0,0,0,0,0,0,0,0,0,0.54,0,1.27,0.18,0,18.29,0.18,0.36,30.42,86.31,13.76,77.63,1.45,87.5,14.12,93.59,26.08,92.36,4.35,50,25.41,39.69,0,0,0,0,0,0,0,3.08,41.18,0.18,0,0,0,0,0,5.61,74.19,0,NA,0,NA,0,0,0,0,NA,NA,0.91,NA,NA,0,0,0,0,0,0,"CB",0,0,0,26.255502,8.15136,4.162059,0.546,0,0,0
"42","J. Rafferty","Portsmouth","Portsmouth","England League One","2022/23","RB",NA,NA,28,300000,"30/06/2024",5,496,0,0.01,0,0.3,11.43,58.73,"England","England, Republic of Ireland","right",180,75,"no",6.17,4.9,66.67,2.18,41.67,0.73,1.13,0.18,2.18,3.4,0.73,1,0.18,0,0,1.27,0,0,0,0,0,0,1,0.18,0,0,0,3.08,35.29,0.36,0,2.72,40,0.18,0.36,50,1.27,57.14,0.18,1.27,0.36,27.94,1.63,0.91,39.01,74.88,17.06,60.64,5.44,100,12.16,80.6,28.49,85.99,7.8,46.51,24.04,42.33,0.05,0.91,0,0,0.18,0,0.54,7.26,50,3.81,38.1,0.54,0,0.73,1.09,11.98,66.67,0,NA,0,NA,0,0,0,0,NA,NA,1.09,NA,NA,0.18,0,0,0.18,0,0,"FB",0.18,NA,0,29.210688,3.26683,7.987066,0,1.086932,1.45161,39.331300668284
"43","J. Caprice","Exeter City","Exeter City","England League One","2022/23","RWB","RB",NA,29,300000,"30/06/2024",5,495,0,0.06,0,0.26,23.64,47.69,"England","England","right",179,73,"no",6.73,5.64,67.74,6.91,21.05,0.18,0.25,0.55,2.73,3.78,0.18,1,0.18,0,0,4.73,0,0,0,0.01,0,0,1,0.18,0,0,0,4.73,26.92,0.36,0,4.36,29.17,1.45,4.91,70.37,8.18,55.56,0.73,2.55,0.91,19.82,1.27,0.73,28.73,67.09,7.82,53.49,8.91,91.84,8.18,60,21.82,78.33,2.18,41.67,19.5,41.61,0.05,0.55,0,0,0.55,0,0.18,2.36,38.46,4,31.82,0.18,100,0.18,1.27,5.45,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0.36,NA,NA,0,0,0,0,0,0,"WB",3.455167,0,0,19.274957,3.820536,3.633515,0,1.273316,1.2728,25.441457754552
"44","Archie Collins","Exeter City","Exeter City","England League One","2022/23","LCMF","RCMF","LDMF",23,350000,"30/06/2023",5,495,0,0.09,0,0.58,18.91,62.5,"England","England","right",174,63,"no",8.91,6.36,65.71,3.82,71.43,0,0,1.09,4.73,6.55,0.55,2,0.36,0,0,2.55,0,0,0,0.02,0,0,4,0.73,50,0,0,0.73,0,0.55,0,0.18,0,0,2.55,78.57,6.36,51.43,0.36,1.45,0.91,25.45,0,1.09,43.82,79.25,17.82,72.45,6.73,81.08,13.64,86.67,36,85.86,7.09,53.85,20.36,37.9,0.11,1.45,0.18,0,0.55,33.33,0,11.27,70.97,1.09,33.33,0.55,33.33,0.36,0,8.55,87.23,0,NA,0,NA,0,0,0,0,NA,NA,0.18,NA,NA,1.27,0.18,0,2,0,0,"CM2",2.003535,0,0.183315,34.72735,4.179156,7.458165,0.365,0,0.363297,11.799060970906
"45","A. Hartridge","Exeter City","Exeter City","England League One","2022/23","LCB",NA,NA,23,300000,"30/06/2023",5,495,0,0.02,0,0.01,19.09,54.29,"England","England","left",185,72,"no",11.45,9.09,58,4.55,68,0,0,0.18,6.18,8.57,0.91,0,0,0,0,0.73,0,0,0,0,0,0,1,0.18,0,0,0,0.55,66.67,0.55,66.67,0,0,0,0.91,40,2,36.36,0.36,1.09,0.18,17.45,0,0.18,32.36,76.4,17.09,71.28,2.73,86.67,9.09,80,24.91,83.94,7.09,48.72,23.51,40.66,0,0.18,0,0,0,0,0,6.55,52.78,0.91,60,0.36,0,0,0.36,7.45,56.1,0,NA,0,NA,0,0,0,0,NA,NA,0.91,NA,NA,0,0,0,0,0,0,"CB",0.364,NA,0,24.72304,5.2722,4.17945,0,0.366685,0.546,8.09602548457
"46","J. Vela","Fleetwood Town","Fleetwood Town","England League One","2022/23","LDMF","RDMF","LCMF",28,400000,"30/06/2025",5,495,0,0.22,0,0,16.73,56.52,"England","England","right",181,73,"no",10,7.82,72.09,3.09,52.94,1.27,2.04,0.36,3.09,4.95,2,3,0.55,0,0,1.09,0,0,0,0.04,0,0,1,0.18,0,0,0,1.45,12.5,0.73,0,0.73,25,0.36,1.45,50,2.73,40,0.73,1.27,0.73,13.09,0.18,0.18,28.36,78.21,8.55,61.7,6.91,97.37,9.45,80.77,25.64,83.69,1.27,42.86,17.5,25.29,0,0,0,0,0.18,100,0,5.09,57.14,2,45.45,0,0,0.91,0.18,2.18,58.33,0,NA,0,NA,0,0,0,0,NA,NA,0.55,NA,NA,0,0,0,0,0,0,"CDM2",0.725,0,0.18,22.180356,5.637438,1.271594,0,0.18125,0.909,9.6061960445
"47","J. Earl","Fleetwood Town","Fleetwood Town","England League One","2022/23","LCB",NA,NA,24,800000,"30/06/2024",5,495,0,0,0,0.28,21.27,54.7,"England","England","left",192,78,"no",9.64,6.73,70.27,4.55,56,0.36,0.58,0.55,4.55,7.28,1.27,1,0.18,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0.91,40,0.91,40,0,0,0,1.27,57.14,5.64,41.94,0,2,1.82,19.82,0.55,0.55,39.27,77.78,19.09,71.43,2.91,93.75,14.18,79.49,27.09,84.56,11.27,64.52,27.32,46.62,0.05,0.73,0,0.18,0,0,0.18,8.73,58.33,2,45.45,0.18,100,0.36,0.36,11.45,76.19,0,NA,0,NA,0,0,0,0,NA,NA,0.55,NA,NA,0,0,0,0,0,0,"CB",0.725678,NA,0,30.544206,4.729171,8.723755,0,0.364,0.909,17.91345556
"48","S. Findlay","Oxford United","Oxford United","England League One","2022/23","LCB",NA,NA,27,350000,"30/06/2026",5,495,0,0.18,0,0.01,21.27,61.54,"Scotland","Scotland","left",191,82,"no",8.36,5.82,71.88,8.18,57.78,0,0,0.55,4.18,6.33,0.55,1,0.18,0,0,0.55,0,0,0,0.03,0,0,1,0.18,0,0,0,0,0,0,0,0,0,0,0.36,100,2.18,50,0.36,1.82,0.73,16.91,0,0.55,31.27,76.16,16.55,60.44,1.45,87.5,11.45,95.24,24.55,84.44,6.73,45.95,25.51,42.3,0,0.36,0,0,0.18,100,0.18,6.18,58.82,0.36,50,0.18,0,0.18,0,8.91,67.35,0,NA,0,NA,0,0,0,0,NA,NA,0.18,NA,NA,0,0,0,0,0,0,"CB",0.36,0,0.18,23.815232,4.183416,6.000885,0,0,0.18,9.55791738
"49","L. Kitching","Barnsley","Barnsley","England League One","2022/23","LCB","LB",NA,23,300000,"30/06/2025",5,495,0,0.64,0,0.11,20.55,54.87,"England","England, Republic of Ireland","left",191,80,"no",8.73,5.09,53.57,8.73,66.67,0.18,0.27,0.55,5.82,8.5,0.91,0,0,0,0,1.09,0,0,0,0.12,0,0,5,0.91,40,0,0,0.18,100,0.18,100,0,0,0,0.91,60,2.36,23.08,1.27,1.64,0.91,27.64,0.36,0,44,76.86,22.55,65.32,2.18,100,14.73,90.12,33.82,86.02,10,45.45,24.34,45.09,0.02,0.73,0,0,0.18,0,0,11.27,61.29,1.82,20,1.27,42.86,0.55,0.18,13.27,76.71,0,NA,0,NA,0,0,0,0,NA,NA,0.36,NA,NA,0,0,0,0,0,0,"CB",0.546,0,0,33.8184,2.726713,10.179417,0.364,0.18,0.364,11.246909592
"50","M. Andersen","Barnsley","Barnsley","England League One","2022/23","CB","LCB",NA,24,2500000,"30/06/2023",5,495,0,0.38,0,0,15.09,68.67,"Denmark","Denmark","right",194,82,"no",10.36,4.18,82.61,6.91,71.05,0,0,0.91,6.91,10.09,0.18,0,0,0,0,0.18,0,0,0,0.07,0,0,3,0.55,0,0,0,0,0,0,0,0,0,0,0.36,50,1.27,57.14,0.55,0.18,0,26.18,0,0.36,53.82,84.46,21.64,66.39,2.91,87.5,23.45,97.67,48.18,90.19,5.64,35.48,21.78,51.25,0,0,0,0,0,0,0,5.64,45.16,0.18,0,0,0,0,0,6,57.58,0,NA,0,NA,0,0,0,0,NA,NA,2.36,NA,NA,0,0,0,0,0,0,"CB",0.18,0,0,45.456372,3.453098,3.4548,0,0,0,0
"51","C. Marques","Forest Green Rovers","Forest Green Rovers","England League One","2022/23","RCB","CB",NA,19,25000,"30/06/2025",5,494,0,0.07,0,0,13.3,57.53,"Switzerland","Switzerland, Portugal","right",187,75,"yes",10.75,5.65,74.19,2.91,50,0.55,0.7,0.73,6.01,7.67,0.18,1,0.18,0,0,0.73,0,0,0,0.01,0,0,1,0.18,100,0,0,0,0,0,0,0,0,0,1.09,50,1.82,50,0.18,0.18,0,17.13,0.18,0.36,30.43,80.24,15.85,73.56,1.28,100,10.38,91.23,24.96,88.32,5.47,43.33,21.71,34.64,0,0,0,0,0,0,0,2.37,53.85,0,0,0.18,0,0,0,8.2,53.33,0,NA,0,NA,0,0,0,0,NA,NA,0.91,NA,NA,0.18,0.18,100,0,0,0,"CB",0.545,0,0,24.417032,4.191735,4.37306,0.18,0,0,0.93328812
"52","B. Cargill","Forest Green Rovers","Forest Green Rovers","England League One","2022/23","LCB",NA,NA,27,200000,"30/06/2023",5,494,1,0.38,0,0.01,14.57,50,"England","England","left",189,87,"no",7.65,4.92,62.96,5.47,53.33,0.55,0.7,0.36,4.01,5.12,0.55,2,0.36,0,0,0.91,0.18,1,0.18,0.07,1,0.18,5,0.91,60,20,0,0.73,0,0.73,0,0,0,0.18,1.09,33.33,1.28,42.86,1.09,0.36,0.55,21.68,0.55,0.18,36.44,69,22.41,60.98,1.82,70,9.11,86,25.32,76.98,10.38,54.39,24.88,39.26,0,0.18,0,0,0.18,0,0,5.28,55.17,1.46,12.5,0.91,40,0,0,12.02,62.12,0,NA,0,NA,0,0,0,0,NA,NA,0.55,NA,NA,0,0,0,0,0,0,"CB",0.363297,2.57142857142857,0,25.1436,3.097632,7.466824,0.546,0,0.1825,6.178008525
"53","C. Ogilvie","Portsmouth","Portsmouth","England League One","2022/23","RB","LB",NA,26,350000,"30/06/2023",5,494,0,0,0,0,13.85,65.79,"England","England","left",184,82,"no",6.56,5.28,62.07,3.28,66.67,0,0,0.18,3.28,5.63,0.36,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,1.28,14.29,1.09,0,0.18,100,0,0.73,100,2.19,83.33,0.18,1.46,0.18,19.68,1.46,1.82,27.33,76.67,10.2,64.29,4.01,100,10.02,78.18,22.59,84.68,3.64,45,21.52,40.06,0,0,0,0,0.18,0,0,4.37,54.17,1.82,10,0.36,0,0,0.18,5.83,71.88,0,NA,0,NA,0,0,0,0,NA,NA,0.18,NA,NA,0,0,0,0,0,0,"FB",0.73,NA,0,20.953911,3.277296,4.190604,0,0.182912,0.182,4.251254794464
"54","F. Kent","Peterborough United","Peterborough United","England League One","2022/23","LCB","RCB",NA,26,400000,"30/06/2024",5,493,0,0.3,0,0,14.97,58.54,"England","England","right",188,76,"no",6.02,2.74,80,8.22,55.56,0.55,0.93,0.73,3.29,5.57,0,0,0,0,0,0.18,0,0,0,0.06,0,0,2,0.37,0,0,0,0,0,0,0,0,0,0,0.18,100,0.91,60,0.73,0.73,0.37,28.48,0.18,0.91,42.17,85.71,18.62,73.53,2.56,92.86,18.8,97.09,34.14,91.44,8.03,61.36,23.93,44.29,0,0,0.18,0,0.18,0,0,8.22,66.67,0.91,20,1.1,33.33,0.18,0,9.31,70.59,0,NA,0,NA,0,0,0,0,NA,NA,1.46,NA,NA,0.18,0,0,0,0,0,"CB",0.18,0,0,36.143907,2.192,6.571929,0,0,0.182,7.159146756
"55","Z. Jules","Milton Keynes Dons","Milton Keynes Dons","England League One","2022/23","LCB",NA,NA,25,150000,"30/06/2023",5,493,1,0.74,0,0,19.53,65.42,"England","England, Scotland","left",190,72,"no",10.77,8.58,65.96,6.21,70.59,0.55,0.69,0.18,4.56,5.73,1.1,1,0.18,0,0,1.1,0.18,1,0.18,0.14,1,0.18,4,0.73,25,25,0,0.73,25,0.73,25,0,0,0,0.91,80,2.19,58.33,1.46,2.01,1.46,20.81,0.55,0.55,34.5,80.42,12.78,67.14,3.65,100,11.32,90.32,30.67,86.9,3.1,29.41,17.63,31.43,0,0,0,0,0.18,0,0,3.47,52.63,0.73,0,0.55,0,0,0.18,6.21,50,0,NA,0,NA,0,0,0,0,NA,NA,1.28,NA,NA,0,0,0,0,0,0,"CB",0.728,1.28571428571429,0,27.7449,5.659368,3.105,0.1825,0.1825,0,3.778580465
"56","D. Harvie","Milton Keynes Dons","Milton Keynes Dons","England League One","2022/23","LB","LWB",NA,24,400000,"30/06/2023",5,493,0,0.25,0,0.24,20.81,45.61,"Scotland","Scotland","left",180,65,"no",9.86,8.4,58.7,4.2,60.87,0.37,0.46,0.18,4.56,5.73,1.1,2,0.37,0,0,1.64,0,0,0,0.05,0,0,5,0.91,40,0,0,2.56,21.43,2.56,21.43,0,0,0.18,2.01,27.27,5.11,25,1.1,1.64,1.28,20.26,1.83,1.1,25.56,73.57,9.68,60.38,4.75,100,7.12,76.92,20.08,86.36,3.83,28.57,21.57,44.77,0.04,0.73,0,0,0.37,50,0.37,3.1,47.06,2.01,27.27,0.55,66.67,0.55,0.55,5.84,71.88,0,NA,0,NA,0,0,0,0,NA,NA,0.37,NA,NA,0,0,0,0,0,0,"FB",0.548127,0,0.185,18.804492,4.9308,4.197792,0.364,0.548608,0.548127,25.009569497142
