"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"27","J. Storey","Preston North End","Preston North End","English Championship","2022/23","RCB",NA,NA,25,3200000,"30/06/2025",43,3922,2,1.65,0,0.69,19.12,63.27,"England","England","right",188,76,"no",10.17,6.98,69.08,6.54,66.67,0.23,0.31,0.46,5.12,6.82,0.6,9,0.21,0,0,0.83,0.05,2,0.05,0.04,2,0.05,10,0.23,60,20,0,0.53,43.48,0,0,0.53,43.48,0,0.53,78.26,2,50.57,0.37,0.83,0.25,20.97,0.39,0.69,34.05,82.82,15.17,72.92,3.53,93.51,10.4,91.17,29.07,88.71,4.45,48.97,18.7,34.33,0.02,0.16,0.02,0,0.05,100,0.07,4.34,62.43,0.64,46.43,0.16,28.57,0.14,0.23,6.15,66.42,0,NA,0,NA,0,0,0,0,NA,NA,1.68,NA,NA,0,0,0,0,0,0,"CB",0.414778,1.25,0.05,28.20021,4.821784,4.08483,0.138,0.230444,0.297152,7.850042374184
"28","T. Lees","Huddersfield Town","Huddersfield Town","English Championship","2022/23","RCB",NA,NA,32,1000000,"30/06/2023",40,3904,2,2.96,0,0.71,12.86,64.34,"England","England","right",185,75,"no",8.71,4.38,72.63,5.63,61.48,0.25,0.3,0.71,5.28,6.3,0.44,0,0,1,0.02,0.25,0.05,2,0.05,0.07,1,0.02,13,0.3,30.77,15.385,0,0.21,22.22,0,0,0.21,22.22,0,0.05,100,0.21,44.44,0.6,0.12,0,21.88,0.18,0.25,36.4,83.09,17.29,73.07,2.44,95.28,13.56,92.52,30.15,89.6,6.06,52.47,21.75,36.55,0.02,0.14,0.02,0,0.09,75,0.07,4.96,61.4,0.65,32.14,0.35,33.33,0.25,0.07,8.32,68.14,0,NA,0,NA,0,0,0,0,NA,NA,1.43,NA,NA,0.02,0,0,0,0,0,"CB",0.05,0.714285714285714,0.0675,30.24476,3.181194,5.669248,0.09231,0.046662,0.20891,7.333579376744
"29","J. Rudoni","Huddersfield Town","Huddersfield Town","English Championship","2022/23","LCMF","AMF","RCMF",21,1000000,"30/06/2026",44,3866,2,3.81,3,3.67,23.47,44.44,"England","England","left",185,77,"no",7.8,6.87,54.58,4.28,36.96,0.3,0.36,0.28,3.75,4.43,1.35,10,0.23,0,0,2.96,0.05,2,0.05,0.09,0,0,48,1.12,37.5,4.167,0.07,2.17,20.43,1.4,15,0.77,30.3,0.19,3.77,51.23,8.38,42.22,1.4,1.44,0.81,17.53,0.65,0.88,29.05,75.08,8.78,60.48,6.26,92.94,7.96,80.7,24.47,83.82,2.54,35.78,18.76,33.2,0.09,0.77,0.02,0.05,0.19,87.5,0.21,4,61.63,1.77,40.79,0.56,37.5,0.44,0.49,3.96,59.41,0,NA,0,NA,0,0,0,0,NA,NA,0.21,NA,NA,1.16,0.02,0,1.61,0,0,"CM2",1.931371,0.555555555555556,0.16625,21.81074,3.749646,2.352636,0.42,0.443331,0.721983,22.732273365196
"30","J. Greaves","Hull City","Hull City","English Championship","2022/23","LB","LCB",NA,22,8000000,"30/06/2026",43,3831,4,2.53,2,1.69,17.69,59.76,"England","England","left",193,72,"no",10.99,6.34,68.89,5.57,64.98,0.68,0.9,0.47,5.94,7.81,0.78,7,0.16,0,0,0.89,0.09,4,0.09,0.06,1,0.02,17,0.4,29.41,23.529,0.05,1.06,15.56,1.06,15.56,0,0,0.12,0.78,66.67,2.63,43.75,0.94,0.92,0.28,32.44,0.68,0.73,46.37,83.64,19.17,74.88,5.9,96.41,14.92,88.35,40.57,90.1,4.79,43.63,18.3,35.89,0.04,0.23,0.02,0.05,0.21,44.44,0.14,6.13,68.58,1.25,30.19,0.49,28.57,0.4,0.16,7.02,57.86,0,NA,0,NA,0,0,0,0,NA,NA,1.32,NA,NA,0,0,0,0,0,0,"FB",0.520026,1.5,0.093324,38.783868,4.367626,4.061772,0.11764,0.164936,0.377375,13.29088437839
"31","I. Ndiaye","Sheffield United","Sheffield United","English Championship","2022/23","CF","AMF",NA,23,15000000,"30/06/2024",44,3822,14,13.9,8,2.88,29.22,38.92,"France","France, Senegal","right",180,76,"no",6.36,6.03,63.67,2.05,18.39,0.02,0.03,0.16,2.5,3.61,1.11,6,0.14,0,0,3.89,0.33,14,0.33,0.33,2,0.05,67,1.58,46.27,20.896,0.19,0.64,14.81,0.24,10,0.38,18.75,0.09,4.78,59.61,15.87,35.76,3.67,2.28,0.99,14.46,1.25,1.6,23.31,83.03,4.47,66.32,6.71,94.39,6.29,85.02,22.35,85.35,0.35,60,14.03,8.34,0.07,0.85,0.07,0.05,0.42,50,0.47,1.77,69.33,1.37,62.07,0.4,47.06,1.34,0.09,1.84,78.21,0,NA,0,NA,0,0,0,0,NA,NA,0.05,NA,NA,0,0,0,0,0,0,"CF",2.849358,1,0.21,19.354293,3.839301,1.439064,0.731066,0.094784,0.850359,29.00102403247
"32","D. Lenihan","Middlesbrough","Middlesbrough","English Championship","2022/23","LCB","CB",NA,29,4000000,"30/06/2026",40,3822,0,3.08,3,0.3,15.4,64.37,"Republic of Ireland","Republic of Ireland","right",187,76,"no",8.36,3.6,69.93,8.57,65.93,0.07,0.11,0.59,5.77,8.83,0.49,5,0.12,1,0.02,0.28,0,0,0,0.07,0,0,20,0.47,30,0,0.07,0.12,40,0.07,33.33,0.05,50,0,0,0,0.66,42.86,0.68,1.22,0.24,41.75,0.38,0.45,59.22,88.63,25.01,77.31,2.61,98.2,26.09,97.83,53.24,93.81,5.86,42.57,21.02,40.03,0.01,0.05,0.07,0.02,0.21,44.44,0.05,7.14,62.05,0.64,25.93,0.73,22.58,0.12,0.05,8.55,70.25,0,NA,0,NA,0,0,0,0,NA,NA,1.86,NA,NA,0,0,0,0,0,0,"CB",0,0,0.093324,52.486686,2.51748,6.006375,0.141,0.048,0.165952,8.110759276864
"33","O. Norwood","Sheffield United","Sheffield United","English Championship","2022/23","DMF","RCMF",NA,32,3000000,"30/06/2023",44,3807,2,2.21,5,8.76,12.86,59.19,"England","England, Northern Ireland","right",180,75,"no",11.63,6.48,71.17,2.13,48.89,1.28,1.84,0.26,5.74,8.28,0.66,6,0.14,0,0,1.82,0.05,2,0.05,0.05,0,0,50,1.18,34,4,0.12,2.32,43.88,0.47,50,1.77,42.67,0.21,0.28,75,1.56,57.58,0.26,0.4,0.12,39.55,0.19,0.61,55.34,80.35,22.06,67.2,5.77,97.13,21.39,87.29,41.49,89.91,11.75,53.52,23.28,42.33,0.21,1.63,0.09,0.02,0.45,42.11,0.38,13.38,63.78,4.11,48.28,1.3,32.73,1.02,0.95,12.48,79.17,0,NA,0,NA,0,0,0,0,NA,NA,0.8,NA,NA,1.8,0.28,33.33,3.76,1,0,"CDM",0.21,1,0.189495,44.46569,4.611816,9.880416,0.4012,1.018016,1.984308,50.235075078856
"34","D. McNamara","Millwall","Millwall","English Championship","2022/23","RB","RWB",NA,24,3000000,"30/06/2023",41,3805,0,0.31,1,1.18,16.42,48.7,"England","England, Republic of Ireland","right",180,72,"no",9.48,6.2,62.6,2.86,45.45,0.95,1.25,0.09,4.66,6.14,0.66,9,0.21,0,0,1.56,0,0,0,0.01,0,0,8,0.19,0,0,0.02,2.55,29.63,0,0,2.55,29.63,0.17,1.09,69.57,3.83,40.12,0.5,1.23,0.54,21.05,1.18,0.83,33.28,73.35,14.33,63.7,5.42,93.45,7.73,76.15,25.4,83.05,5.39,48.25,20.49,37.66,0.03,0.31,0.02,0,0.12,40,0.19,6.58,64.39,2.39,46.53,0.61,34.62,0.5,0.78,8.78,70.62,0,NA,0,NA,0,0,0,0,NA,NA,0.69,NA,NA,0.02,0,0,0,0,0,"FB",0.758313,0,0.048,24.41088,3.8812,6.200436,0,0.755565,1.112067,23.617315556616
"35","A. Yiadom","Reading","Reading","English Championship","2022/23","RCB","RB","RWB",31,1000000,"30/06/2025",40,3796,0,2.1,0,2.23,21.39,53.66,"England","England, Ghana","right",180,75,"no",9.22,7.85,61.03,3.67,52.26,0.43,0.52,0.17,4.01,4.84,1.38,14,0.33,0,0,2.58,0,0,0,0.05,0,0,21,0.5,14.29,0,0,1.68,35.21,0.07,33.33,1.61,35.29,0.19,2.94,62.9,6.8,50.87,0.92,1.28,0.36,20.53,0.69,1.8,31.63,79.16,12.92,71.56,4.48,95.24,9.37,83.8,26.17,86.23,3.82,49.07,19.53,36.59,0.05,0.47,0,0,0.14,50,0.26,4.5,67.37,1.78,42.67,0.47,30,0.33,0.52,6.5,70.8,0,NA,0,NA,0,0,0,0,NA,NA,0.57,NA,NA,0.05,0,0,0,0,0,"CB",1.84926,0,0.07,25.038308,4.790855,4.602,0.07145,0.591528,0.759526,22.491752768124
"36","J. Brownhill","Burnley","Burnley","English Championship","2022/23","AMF","RCMF","LDMF",27,15000000,"30/06/2024",40,3782,6,4.22,8,5.99,15.54,49,"England","England","right",180,69,"no",7.54,5.9,58.87,3.28,51.45,0.81,1.47,0.05,3.26,5.92,1.5,9,0.21,0,0,1.67,0.14,6,0.14,0.1,0,0,54,1.29,38.89,11.111,0.19,1.09,43.48,0.5,28.57,0.59,56,0.05,0.9,44.74,3.33,35,2.47,0.98,0.36,30.82,1.07,0.45,43.07,84.75,11.09,70.17,12.35,96.34,11.64,86.91,39.46,88.66,2.59,40.37,15.96,28.37,0.14,1.26,0.1,0.05,0.69,41.38,0.45,4.07,68.42,1.9,57.5,0.71,36.67,0.9,0.45,4.21,70.62,0,NA,0,NA,0,0,0,0,NA,NA,0.62,NA,NA,0.81,0.17,28.57,3,0,0,"CAM",0.40266,1.4,0.285522,36.501825,3.47333,2.973102,0.501681,0.473932,1.0925,37.350845260048
"37","D. Neill","Sunderland","Sunderland","English Championship","2022/23","RDMF","RCMF","LDMF",21,1200000,"30/06/2026",44,3782,2,1.42,2,2.33,19.13,52.36,"England","England","right",178,70,"no",9.57,7.76,66.56,2.47,43.27,1.09,1.59,0.21,3.31,4.8,1.02,7,0.17,1,0.02,1.5,0.05,2,0.05,0.03,0,0,28,0.67,25,7.143,0.05,0.57,25,0.12,40,0.43,22.22,0.17,2,51.19,5.38,41.59,0.69,1.19,0.33,30.41,0.24,1.07,42.43,84.8,14.09,74.66,5.64,97.05,15.13,91.67,38.6,88.04,3.26,56.93,17.81,32.87,0.06,0.43,0.02,0.07,0.45,36.84,0.21,6.73,75.27,1.38,46.55,0.64,7.41,0.57,0.14,6.28,72.35,0,NA,0,NA,0,0,0,0,NA,NA,0.57,NA,NA,0,0,0,0,0,0,"CDM2",1.0238,1.66666666666667,0.16578,35.98064,5.165056,4.54358,0.1675,0.1425,0.64239,19.72426276018
"38","Z. Flemming","Millwall","Millwall","English Championship","2022/23","AMF",NA,NA,24,3000000,"30/06/2024",42,3776,15,10.84,2,3.84,20.02,44.52,"Netherlands","Netherlands","right",185,85,"no",5.24,4.5,57.14,3.46,53.79,0.24,0.32,0.12,2.43,3.23,1.5,2,0.05,0,0,3.05,0.36,14,0.33,0.26,2,0.05,115,2.74,39.13,13.043,0.05,1.6,31.34,0.72,26.67,0.86,36.11,0.17,2.65,49.55,8.25,32.66,2.07,0.93,0.36,13.09,1,1.14,22.79,72.91,6.32,56.98,5.65,94.09,6.65,70.25,19.19,79.25,2,45.24,17.33,27.72,0.09,0.86,0,0.02,0.76,21.88,0.48,3.46,59.31,2.65,46.85,1.19,20,0.93,0.52,3.36,76.6,0,NA,0,NA,0,0,0,0,NA,NA,0.6,NA,NA,0.48,0.48,50,0,1,100,"CAM",1.313075,1.38461538461538,0.166288,16.616189,2.5713,2.57376,1.072162,0.50144,1.241525,39.104476037106
"39","D. Batth","Sunderland","Sunderland","English Championship","2022/23","LCB","CB",NA,32,900000,"30/06/2023",40,3775,0,1.27,1,0.55,14.33,62.06,"England","England, India","right",191,90,"no",7.49,4.12,69.94,6.37,61.8,0.19,0.28,0.69,4.41,6.36,0.76,6,0.14,0,0,0.19,0,0,0,0.03,0,0,10,0.24,10,0,0.02,0,0,0,0,0,0,0,0.21,77.78,0.74,48.39,0.67,0.21,0.17,26.11,0.31,0.45,40.43,86.14,14.23,72.7,3.03,93.7,20.34,94.72,36.19,90.65,4.24,47.75,22.22,39.15,0.01,0.02,0.02,0,0.02,0,0.02,2.46,43.69,0.21,0,0.24,0,0.1,0,5.22,52.05,0,NA,0,NA,0,0,0,0,NA,NA,2.48,NA,NA,0,0,0,0,0,0,"CB",0.163338,0,0,34.826402,2.881528,2.71701,0.024,0,0,2.30369347
"40","G. Hanley","Norwich City","Norwich City","English Championship","2022/23","LCB","RCB",NA,31,2800000,"30/06/2025",39,3761,1,2.6,1,1.09,14.96,70.72,"Scotland","Scotland","right",187,76,"no",8.23,4.98,72.6,5.17,71.3,0.1,0.15,0.67,4.52,7.2,0.79,8,0.19,1,0.02,0.31,0.02,1,0.02,0.06,0,0,15,0.36,20,6.667,0.02,0,0,0,0,0,0,0,0.22,88.89,1.29,72.22,0.48,1.22,0.05,32.07,0.29,1.12,46.18,90.26,13.9,77.11,2.94,98.37,24.62,97.28,42.04,93.51,4.14,57.23,21.15,39.49,0.03,0.07,0,0.02,0.12,40,0.02,3.3,58.7,0.31,46.15,0.26,45.45,0.24,0,5.53,61.9,0,NA,0,NA,0,0,0,0,NA,NA,2.3,NA,NA,0,0,0,0,0,0,"CB",0.195558,0.333333333333333,0.048,41.682068,3.61548,3.42307,0.072,0,0.143065,4.76548077977
"41","C. Roberts","Burnley","Burnley","English Championship","2022/23","RB",NA,NA,27,6000000,"30/06/2025",42,3758,4,2.72,5,1.93,11.76,49.49,"Wales","Wales","right",175,76,"no",6.44,4.33,54.14,2.23,40.86,0.29,0.54,0.17,3.81,7.16,0.67,5,0.12,1,0.02,1.29,0.1,4,0.1,0.07,0,0,25,0.6,44,16,0.12,1.63,32.35,0.1,25,1.46,32.79,0.19,0.57,50,2.01,46.43,1.27,1.84,0.29,51.32,1.68,1.08,61.52,88.56,19.76,80.36,9.12,98.43,23.64,93.01,56.45,92.75,3.47,46.9,18.32,33.1,0.05,0.57,0.05,0.05,0.34,64.29,0.34,7.38,78.57,2.54,53.77,0.53,45.45,0.93,0.57,9.68,74.5,0,NA,0,NA,0,0,0,0,NA,NA,1.25,NA,NA,0,0,0,0.07,0,0,"FB",0.285,1.42857142857143,0.218586,54.482112,2.344262,7.2116,0.264,0.527305,1.365758,31.058083560846
"42","A. Jones","Hull City","Hull City","English Championship","2022/23","RCB","LCB",NA,25,1000000,"30/06/2023",39,3753,0,3.03,0,0.27,13.36,55.48,"England","England","right",191,76,"no",7.24,3.84,63.75,5.42,54.42,0.24,0.31,0.53,4.56,5.91,0.6,4,0.1,0,0,0.31,0,0,0,0.07,0,0,15,0.36,20,0,0,0.12,40,0,0,0.1,25,0.02,0.26,63.64,1.2,48,0.55,0.5,0.07,32.9,0.12,0.26,46.26,86.78,18.71,74.1,2.71,91.15,20.43,98,39.45,92.58,6.69,53.41,20.88,38.22,0.01,0.1,0.02,0.02,0.12,20,0.02,4.39,57.92,0.62,38.46,0.77,28.13,0.24,0.07,8.23,63.27,0,NA,0,NA,0,0,0,0,NA,NA,1.77,NA,NA,0,0,0,0,0,0,"CB",0.165464,0,0.024,40.144428,2.448,5.207121,0.072,0.048,0.238452,7.391412701016
"43","K. Paal","Queens Park Rangers","Queens Park Rangers","English Championship","2022/23","LB",NA,NA,25,2000000,"30/06/2025",39,3744,1,0.36,4,3.28,15.48,52.8,"Netherlands","Netherlands, Suriname","left",174,70,"no",9.88,6.83,63.73,2.57,42.06,0.53,0.74,0.07,5,6.96,0.77,2,0.05,0,0,1.73,0.02,1,0.02,0.01,1,0.02,13,0.31,23.08,7.692,0.1,2.48,33.01,2.33,32.99,0.14,33.33,0.19,1.42,54.24,3.37,45,0.6,0.48,0.26,24.81,0.7,0.91,36.61,79.32,15.12,68.84,6.11,94.88,8.99,80.75,29.28,89.82,4.98,39.13,19.27,37.16,0.08,0.48,0.02,0.02,0.19,37.5,0.24,5.41,64,2.69,41.07,0.58,20.83,0.34,0.82,7.86,70.95,0,NA,0,NA,0,0,0,0,NA,NA,0.46,NA,NA,0.43,0.02,0,0.7,0,0,"FB",0.770208,2,0.07125,29.039052,4.352759,5.57667,0.071548,0.818648,1.104783,27.60048557247
"44","T. Lockyer","Luton Town","Luton Town","English Championship","2022/23","CB","RCB",NA,28,3000000,"",39,3743,2,2.99,1,0.31,20.46,64.39,"Wales","Wales","right",185,72,"no",10.65,6.42,75.28,6.61,57.09,0.19,0.26,0.67,5.63,7.69,0.65,7,0.17,1,0.02,0.53,0.05,2,0.05,0.07,2,0.05,19,0.46,31.58,10.526,0.02,0.31,30.77,0.1,0,0.19,50,0.07,0.41,70.59,2.07,54.65,0.91,0.43,0.19,17.1,0.26,1.2,35.37,76.95,18.47,66.67,2.55,96.23,11.9,88.08,26.04,85.69,9.02,53.33,24.99,41.31,0.01,0.12,0.02,0,0,0,0.1,7.24,57.14,1.08,40,0.58,41.67,0.36,0.12,10.41,66.05,0,NA,0,NA,0,0,0,0,NA,NA,1.66,NA,NA,0.02,0.02,0,0,0,0,"CB",0.289419,0.714285714285714,0,27.217215,4.832976,6.875805,0.145268,0.095387,0.432,10.570716701414
"45","C. Connolly","Blackpool","Blackpool","English Championship","2022/23","RB","LCMF","RCB",25,1200000,"30/06/2023",40,3696,1,4.21,1,0.96,18.43,52.97,"England","England","right",183,70,"no",9.72,7.28,56.86,4.58,53.72,0.29,0.37,0.44,5.28,6.76,1.39,10,0.24,1,0.02,0.93,0.02,1,0.02,0.1,0,0,28,0.68,14.29,3.571,0.02,1.05,44.19,0,0,1.05,44.19,0.12,0.68,53.57,2.51,46.6,0.88,0.46,0.17,13.88,0.58,0.93,25.57,72.76,11.42,58,3.34,92.7,7.57,81.99,18.92,80.95,5.67,50.64,22.52,41.47,0.02,0.24,0.05,0,0.02,0,0.15,5.94,59.02,1.46,50,0.41,29.41,0.44,0.51,6.01,67.21,0,NA,0,NA,0,0,0,0,NA,NA,0.58,NA,NA,0.1,0.02,0,0,0,0,"FB",0.364276,0.2,0,18.604732,4.139408,4.039321,0.097172,0.463995,0.73,15.96582318439
"46","J. Bidwell","Coventry City","Coventry City","English Championship","2022/23","LWB","LB",NA,30,1800000,"30/06/2025",44,3681,1,4.38,4,3.21,13.99,52.8,"England","England","left",183,80,"no",7.36,5.45,64.57,3.11,56.69,0.56,0.72,0.2,3.28,4.2,0.88,6,0.15,0,0,1.37,0.02,1,0.02,0.11,1,0.02,22,0.54,36.36,4.545,0.1,2.54,34.62,2.47,34.65,0.07,33.33,0.17,0.51,57.14,1.78,35.62,0.98,0.44,0.24,19.93,1.27,0.49,27.75,76.48,9.85,65.26,5.65,93.51,7.31,76.59,22,83.89,3.37,57.25,18.8,28.45,0.08,0.83,0,0.02,0.07,0,0.24,3.5,60.84,2.13,44.83,0.05,0,0.24,0.88,6.36,75.77,0,NA,0,NA,0,0,0,0,NA,NA,0.22,NA,NA,0.39,0,0,0.76,0,0,"WB",0.291414,0.181818181818182,0,21.2232,3.519065,4.818972,0.196344,0.879348,0.954879,23.401612549838
"47","G. Hamer","Coventry City","Coventry City","English Championship","2022/23","RCMF","LCMF",NA,25,4500000,"30/06/2024",40,3664,8,5.66,10,7.35,17.07,53.09,"Brazil","Brazil, Netherlands","right",169,61,"no",9.51,8.65,58.81,0.74,36.67,0.07,0.09,0.17,4.35,5.57,1.74,7,0.17,2,0.05,3.22,0.2,8,0.2,0.14,0,0,99,2.43,35.35,8.081,0.25,0.91,29.73,0.47,36.84,0.44,22.22,0.17,2.65,60.19,5.31,52.78,1.35,1.87,1.11,25.84,0.37,0.84,42.3,74.74,19.09,65.77,4.67,90.53,12.06,83.71,35.76,80.36,5.7,46.55,20.39,41.5,0.18,1.2,0.15,0.05,1.2,40.82,0.44,10,65.85,3.14,46.88,1.52,30.65,1.42,0.29,10.24,79.38,0,NA,0,NA,0,0,0,0,NA,NA,0.59,NA,NA,1.84,0.47,36.84,3.02,0,0,"CM2",1.595035,1.42857142857143,0.48984,31.61502,5.087065,8.128512,0.859005,0.270543,1.472032,46.511936464382
"48","L. Travis","Blackburn Rovers","Blackburn Rovers","English Championship","2022/23","RDMF","RCMF","DMF",25,5000000,"30/06/2026",41,3662,2,0.73,2,1.3,19.74,53.55,"England","England","right",183,83,"no",10.03,8.92,64.19,2.04,38.55,0.29,0.41,0.12,4.01,5.54,1.57,10,0.25,0,0,1.3,0.05,2,0.05,0.02,0,0,13,0.32,30.77,15.385,0.05,0.86,17.14,0.1,25,0.71,17.24,0.15,1.47,60,5.58,46.26,0.79,1.11,0.32,27.65,0.64,1.65,41.24,82.54,13.32,70.85,6.64,92.96,13.54,90.02,37.55,86.71,2.9,47.46,17.22,35.81,0.03,0.44,0.02,0.05,0.32,53.85,0.17,5.36,65.6,1.65,47.76,0.54,27.27,0.88,0.15,5.85,73.11,0,NA,0,NA,0,0,0,0,NA,NA,0.44,NA,NA,0,0,0,0.02,0,0,"CDM2",0.882,2.5,0.17232,34.039496,5.725748,4.276935,0.098464,0.147404,0.78804,17.910229380648
"49","H. Pickering","Blackburn Rovers","Blackburn Rovers","English Championship","2022/23","LB","LWB",NA,24,3000000,"30/06/2025",39,3660,1,0.68,1,1.75,15.27,53.46,"England","England","left",185,78,"no",9.3,7.48,67.43,2.98,38.84,0.2,0.27,0.2,4.06,5.52,0.59,3,0.07,0,0,1.33,0.02,1,0.02,0.02,0,0,7,0.17,14.29,14.286,0.02,1.4,45.61,1.33,48.15,0.07,0,0.07,0.79,65.63,2.48,43.56,0.39,0.71,0.12,31.65,1.38,0.59,43.08,81.51,16.75,69.75,7.06,95.47,13.52,87.27,35.88,88.97,5.8,44.07,18.77,35.33,0.04,0.44,0.02,0.05,0.3,50,0.22,6.05,58.54,2.43,47.47,1.06,27.91,0.54,0.59,8.39,69.21,0,NA,0,NA,0,0,0,0,NA,NA,0.57,NA,NA,0.1,0.02,0,0.05,0,0,"FB",0.518477,1,0.15,35.114508,5.043764,5.806719,0.024293,0.63854,1.153521,27.869500076498
"50","J. Yates","Blackpool","Blackpool","English Championship","2022/23","CF",NA,NA,26,3500000,"30/06/2024",41,3658,14,11.84,1,2.28,22.98,35.01,"England","England","right",175,68,"no",5.19,4.35,58.19,5.49,30.04,0.12,0.16,0.12,2.53,3.24,1.03,5,0.12,0,0,1.85,0.34,11,0.27,0.29,4,0.1,60,1.48,43.33,23.333,0.02,0.66,25.93,0.32,23.08,0.32,30.77,0.05,1.97,47.5,8.14,29.31,2.8,0.84,0.32,9.23,1.21,0.89,15.94,77.62,3.67,69.13,5.07,89.32,3.84,68.59,14.71,81.44,0.59,37.5,14.3,14.73,0.06,0.57,0.05,0,0.25,40,0.25,0.86,60,0.91,48.65,0.27,45.45,0.64,0.2,1.87,65.79,0,NA,0,NA,0,0,0,0,NA,NA,0.05,NA,NA,0,0,0,0.02,4,75,"CF",0.93575,1.17241379310345,0.1,12.372628,2.531265,1.230273,0.641284,0.171138,0.442715,17.119240509106
"51","J. Dunne","Queens Park Rangers","Queens Park Rangers","English Championship","2022/23","LCB","RCB",NA,25,2000000,"30/06/2024",39,3651,2,3.87,0,0.31,18.91,63.62,"Republic of Ireland","Republic of Ireland","right",183,75,"no",8.46,4.73,75,8.11,62.61,0.1,0.14,0.69,4.81,6.78,0.62,7,0.17,0,0,0.37,0.05,2,0.05,0.1,1,0.02,19,0.47,31.58,10.526,0,0.2,25,0.07,0,0.12,40,0.02,0.39,43.75,1.75,38.03,0.71,0.67,0.25,24.01,0.22,0.67,41.93,82.3,17.9,66.94,2.76,92.86,17.38,94.89,34.68,90.41,7.1,44.1,23.06,41.75,0.01,0.02,0,0.02,0.02,0,0.02,5.47,53.6,0.59,12.5,0.59,25,0.12,0.02,7.1,59.38,0,NA,0,NA,0,0,0,0,NA,NA,1.92,NA,NA,0,0,0,0,0,0,"CB",0.170625,0.5,0,34.50839,3.5475,4.21598,0.148426,0.05,0.07375,4.9622427475
"52","B. Brereton Díaz","Blackburn Rovers","Blackburn Rovers","English Championship","2022/23","LAMF","LW","CF",24,16000000,"30/06/2023",42,3639,12,10.6,3,3.86,16.4,32.88,"England","England, Chile","right",185,80,"no",3.49,3.19,50.39,1.85,26.67,0.07,0.1,0.1,1.81,2.41,0.64,5,0.12,0,0,2.92,0.3,11,0.27,0.26,1,0.02,96,2.37,38.54,12.5,0.07,1.06,34.88,0.77,32.26,0.27,36.36,0.1,2.99,47.93,8.9,31.11,3.34,2,1.16,18.62,2.79,0.69,23.52,77.6,5,61.88,6.26,92.09,7.3,78.31,21.07,81.46,1.46,50.85,16.98,31.62,0.1,0.79,0,0.02,0.47,42.11,0.52,2.03,56.1,1.53,48.39,0.57,39.13,0.92,0.4,3.54,62.94,0,NA,0,NA,0,0,0,0,NA,NA,0.05,NA,NA,0.1,0.1,75,0.1,1,100,"Winger",1.433107,1.15384615384615,0.197917,18.25152,1.607441,2.228076,0.913398,0.369728,0.740367,33.161451388886
